PropertyMedianID,Suburb,PropertyMedian,UpdatedYear
4356,BROOKFIELD,390000,2017
4357,BROOKLYN,800000,2017
4358,BROWN HILL,355000,2017
4359,BRUNSWICK,1143500,2017
4360,BRUNSWICK EAST,1300000,2017
4361,BRUNSWICK WEST,946000,2017
4362,BULLEEN,1300000,2017
4363,BUNDALONG,360000,2017
4364,BUNDOORA,683000,2017
4365,BUNINYONG,424500,2017
4366,BUNYIP,425000,2017
4367,BURNLEY,1405000,2017
4368,BURNSIDE,570000,2017
4369,BURNSIDE HEIGHTS,565000,2017
4370,BURWOOD,1325000,2017
4371,BURWOOD EAST,1110500,2017
4372,CAIRNLEA,717500,2017
4373,CALIFORNIA GULLY,270000,2017
4374,CAMBERWELL,2320000,2017
4375,CAMPBELLFIELD,473100,2017
4376,CAMPBELLS CREEK,465000,2017
4377,CAMPERDOWN,230000,2017
4378,CANADIAN,304000,2017
4379,CANTERBURY,3050900,2017
4380,CAPE PATERSON,410600,2017
4381,CAPE SCHANCK,775000,2017
4382,CAPEL SOUND,512500,2017
4383,CARDIGAN VILLAGE,250300,2017
4384,CARISBROOK,207500,2017
4385,CARLTON,1475000,2017
4386,CARLTON NORTH,1762500,2017
4387,CARNEGIE,1509000,2017
4388,CAROLINE SPRINGS,587000,2017
4389,CARRUM,838500,2017
4390,CARRUM DOWNS,491300,2017
4391,CASTERTON,149300,2017
4392,CASTLEMAINE,425000,2017
4393,CAULFIELD,1953000,2017
4394,CAULFIELD EAST,1000000,2017
4395,CAULFIELD NORTH,2250000,2017
4396,CAULFIELD SOUTH,1612500,2017
4397,CHADSTONE,1115000,2017
4398,CHARLTON,163000,2017
4399,CHELSEA,880000,2017
4400,CHELSEA HEIGHTS,720000,2017
4401,CHELTENHAM,1130000,2017
4402,CHELTENHAM EAST,1012000,2017
4403,CHELTENHAM NORTH,1045000,2017
4404,CHILTERN,246000,2017
4405,CHIRNSIDE PARK,685300,2017
4406,CHURCHILL,169500,2017
4407,CLARINDA,796500,2017
4408,CLAYTON,1350000,2017
4409,CLAYTON NORTH,1235500,2017
4410,CLAYTON SOUTH,771000,2017
4411,CLIFTON HILL,1240000,2017
4412,CLIFTON SPRINGS,395000,2017
4413,CLUNES,272000,2017
4414,CLYDE,452000,2017
4415,CLYDE NORTH,374100,2017
4416,COBDEN,310500,2017
4417,COBRAM,260000,2017
4418,COBURG,942800,2017
4419,COBURG EAST,782000,2017
4420,COBURG NORTH,771000,2017
4421,COCKATOO,435000,2017
4422,COHUNA,164000,2017
4423,COLAC,259600,2017
4424,COLDSTREAM,568000,2017
4425,COLERAINE,105000,2017
4426,COLLINGWOOD,1427500,2017
4427,CONNEWARRE,962500,2017
4428,COOLAROO,367000,2017
4429,COONANS HILL,897500,2017
4430,CORINELLA,390000,2017
4431,CORIO,270000,2017
4432,CORONET BAY,300000,2017
4433,CORRYONG,183800,2017
4434,COWES,425000,2017
4435,COWES WEST,379300,2017
4436,CRAIGIEBURN,470000,2017
4437,CRANBOURNE,465000,2017
4438,CRANBOURNE EAST,499500,2017
4439,CRANBOURNE NORTH,500000,2017
4440,CRANBOURNE WEST,475000,2017
4441,CREMORNE,2141000,2017
4442,CRESWICK,310000,2017
4443,CRIB POINT,465000,2017
4444,CROYDON,726000,2017
4445,CROYDON HILLS,815000,2017
4446,CROYDON NORTH,806000,2017
4447,CROYDON SOUTH,757500,2017
4448,CURLEWIS,410000,2017
4449,DALLAS,379500,2017
4450,DALYSTON,275000,2017
4451,DANDENONG,565000,2017
4452,DANDENONG NORTH,587800,2017
4453,DARLEY,415500,2017
4454,DARNUM,308000,2017
4455,DAYLESFORD,447500,2017
4456,DEEPDENE,4125000,2017
4457,DEER PARK,483600,2017
4458,DELACOMBE,315000,2017
4459,DELAHEY,508300,2017
4460,DENNINGTON,340000,2017
4461,DERRIMUT,608500,2017
4462,DIAMOND CREEK,720000,2017
4463,DIGGERS REST,425000,2017
4464,DIMBOOLA,130000,2017
4465,DINGLEY VILLAGE,882000,2017
4466,DINNER PLAIN,380000,2017
4467,DON VALLEY,540000,2017
4468,DONALD,151000,2017
4469,DONCASTER,1366500,2017
4470,DONCASTER EAST,1223000,2017
4471,DONVALE,1115000,2017
4472,DOREEN,512000,2017
4473,DOVETON,450000,2017
4474,DROMANA,675000,2017
4475,DROUIN,365000,2017
4476,DRYSDALE,446300,2017
4477,DUNOLLY,200000,2017
4478,EAGLE POINT,247500,2017
4479,EAGLEHAWK,295000,2017
4480,EAGLEMONT,2278000,2017
4481,EAST BAIRNSDALE,211000,2017
4482,EAST BENDIGO,312500,2017
4483,EAST GEELONG,572500,2017
4484,EAST MELBOURNE,3888000,2017
4485,EAST WARBURTON,360000,2017
4486,EASTWOOD,390000,2017
4487,ECHUCA,330000,2017
4488,EDENHOPE,172500,2017
4489,EDITHVALE,1027000,2017
4490,EILDON,220000,2017
4491,ELLIMINYT,365000,2017
4492,ELMORE,140000,2017
4493,ELSTERNWICK,1950000,2017
4494,ELTHAM,890000,2017
4495,ELTHAM NORTH,852000,2017
4496,ELWOOD,1750000,2017
4497,EMERALD,618300,2017
4498,ENDEAVOUR HILLS,607900,2017
4499,EPPING,507800,2017
4500,EPSOM,329500,2017
4501,ESSENDON,1470000,2017
4502,ESSENDON NORTH,1420000,2017
4503,ESSENDON WEST,917500,2017
4504,EUMEMMERRING,502500,2017
4505,EUREKA,264000,2017
4506,EUROA,225000,2017
4507,EYNESBURY,425000,2017
4508,FAIRFIELD,1645000,2017
4509,FAIRHAVEN,875000,2017
4510,FAWKNER,670500,2017
4511,FERNTREE GULLY,710000,2017
4512,FERNY CREEK,745000,2017
4513,FINGAL,955300,2017
4514,FITZROY,1870000,2017
4515,FITZROY NORTH,1410500,2017
4516,FIVEWAYS,525000,2017
4517,FLEMINGTON,1097500,2017
4518,FLINDERS,1461000,2017
4519,FLORA HILL,340000,2017
4520,FLOWERDALE,297000,2017
4521,FOOTSCRAY,850000,2017
4522,FOREST HILL,1052500,2017
4523,FOSTER,285000,2017
4524,FRANKSTON,552500,2017
4525,FRANKSTON NORTH,422000,2017
4526,FRANKSTON SOUTH,795500,2017
4527,FRASER RISE,530000,2017
4528,FYANSFORD,700000,2017
4529,GARDEN CITY,1915000,2017
4530,GARFIELD,360000,2017
4531,GEELONG,760000,2017
4532,GEELONG WEST,596000,2017
4533,GEMBROOK,555000,2017
4534,GISBORNE,615000,2017
4535,GLADSTONE PARK,618000,2017
4536,GLEN HUNTLY,1415000,2017
4537,GLEN IRIS,1942500,2017
4538,GLEN WAVERLEY,1309400,2017
4539,GLENGARRY,271000,2017
4540,GLENROWAN,252000,2017
4541,GLENROY,682500,2017
4542,GOLDEN BEACH,209000,2017
4543,GOLDEN POINT (Ballarat),262500,2017
4544,GOLDEN SQUARE,307000,2017
4545,GORDON,360000,2017
4546,GOUGHS BAY,255000,2017
4547,GOWANBRAE,658000,2017
4548,GRANTVILLE,312300,2017
4549,GREEN LAKE,247500,2017
4550,GREENSBOROUGH,739500,2017
4551,GREENVALE,505000,2017
4552,GROVEDALE,410500,2017
4553,HADFIELD,695900,2017
4554,HALLAM,540000,2017
4555,HALLS GAP,295000,2017
4556,HAMILTON,169500,2017
4557,HAMLYN HEIGHTS,452600,2017
4558,HAMPTON,1825000,2017
4559,HAMPTON EAST,1250000,2017
4560,HAMPTON PARK,466000,2017
4561,HARCOURT,365000,2017
4562,HARKNESS,375000,2017
4563,HASTINGS,505000,2017
4564,HASTINGS WEST,458800,2017
4565,HAWTHORN,2410000,2017
4566,HAWTHORN EAST,2626000,2017
4567,HEALESVILLE,485000,2017
4568,HEATHCOTE,289000,2017
4569,HEATHERTON,914000,2017
4570,HEATHMONT,966000,2017
4571,HEIDELBERG,1192000,2017
4572,HEIDELBERG HEIGHTS,850500,2017
4573,HEIDELBERG WEST,735000,2017
4574,HEPBURN,449000,2017
4575,HEPBURN SPRINGS,510000,2017
4576,HERNE HILL,477500,2017
4577,HEYFIELD,172000,2017
4578,HEYWOOD,150000,2017
4579,HIGHETT,1250000,2017
4580,HIGHTON,623500,2017
4581,HILLSIDE (Melton),585000,2017
4582,HOPPERS CROSSING,471000,2017
4583,HORSHAM,271500,2017
4584,HUGHESDALE,1525000,2017
4585,HUNTINGDALE,1020000,2017
4586,HUNTLY,365000,2017
4587,HURSTBRIDGE,730000,2017
4588,INDENTED HEAD,375000,2017
4589,INGLEWOOD,135000,2017
4590,INVERLEIGH,455300,2017
4591,INVERLOCH,466000,2017
4592,INVERMAY PARK,357000,2017
4593,IRONBARK,345000,2017
4594,IRYMPLE,280000,2017
4595,IVANHOE,1600000,2017
4596,IVANHOE EAST,1801000,2017
4597,JACANA,551000,2017
4598,JAMIESON,218000,2017
4599,JAN JUC,800000,2017
4600,JUNCTION VILLAGE,432000,2017
4601,JUNORTOUN,554500,2017
4602,KALIMNA,360000,2017
4603,KALKALLO,395000,2017
4604,KALLISTA,622500,2017
4605,KALORAMA,570000,2017
4606,KANGAROO FLAT,301300,2017
4607,KANGAROO GROUND SOUTH,777000,2017
4608,KANIVA,165000,2017
4609,KEALBA,515000,2017
4610,KEILOR,700000,2017
4611,KEILOR DOWNS,645000,2017
4612,KEILOR EAST,750000,2017
4613,KEILOR LODGE,702500,2017
4614,KEILOR PARK,808300,2017
4615,KENNINGTON,375000,2017
4616,KENSINGTON,1045000,2017
4617,KERANG,154000,2017
4618,KEW,2300000,2017
4619,KEW EAST,1876000,2017
4620,KEW NORTH,1910000,2017
4621,KEYSBOROUGH,725500,2017
4622,KIALLA,360000,2017
4623,KILCUNDA,425000,2017
4624,KILLARA (Wodonga),410000,2017
4625,KILMORE,365000,2017
4626,KILSYTH,692500,2017
4627,KILSYTH SOUTH,768000,2017
4628,KINGLAKE,480000,2017
4629,KINGLAKE WEST,460000,2017
4630,KINGS PARK,495000,2017
4631,KINGSBURY,643000,2017
4632,KINGSVILLE,1085000,2017
4633,KNOXFIELD,813000,2017
4634,KOO WEE RUP,430000,2017
4635,KOONDROOK,240000,2017
4636,KOROIT,277500,2017
4637,KORUMBURRA,296000,2017
4638,KURUNJANG,336800,2017
4639,KYABRAM,212500,2017
4640,KYNETON,460000,2017
4641,LAKE BOGA,237500,2017
4642,LAKE GARDENS,387000,2017
4643,LAKE TYERS BEACH,327500,2017
4644,LAKE WENDOUREE,883000,2017
4645,LAKES ENTRANCE,280000,2017
4646,LALOR,560000,2017
4647,LANCEFIELD,417500,2017
4648,LANG LANG,365000,2017
4649,LANGWARRIN,580000,2017
4650,LARA,425300,2017
4651,LARA LAKE,450000,2017
4652,LAUNCHING PLACE,451800,2017
4653,LAVERTON,515000,2017
4654,LAVERTON SOUTH,591500,2017
4655,LENEVA,372000,2017
4656,LEONGATHA,315500,2017
4657,LEOPOLD,416000,2017
4658,LILYDALE,695000,2017
4659,LISMORE,148000,2017
4660,LOCH SPORT,168500,2017
4661,LONG GULLY,250000,2017
4662,LONGWARRY,356600,2017
4663,LORNE,1137500,2017
4664,LOVELY BANKS,525000,2017
4665,LOWER PLENTY,980000,2017
4666,LUCAS,370000,2017
4667,LUCKNOW,187500,2017
4668,LYNBROOK,575000,2017
4669,LYNDHURST,618500,2017
4670,LYSTERFIELD,883800,2017
4671,MACEDON,595000,2017
4672,MACLEOD,971000,2017
4673,MADDINGLEY,362500,2017
4674,MAFFRA,257500,2017
4675,MAIDEN GULLY,473000,2017
4676,MAIDSTONE,740000,2017
4677,MALDON,315000,2017
4678,MALLACOOTA,307500,2017
4679,MALMSBURY,370000,2017
4680,MALVERN,2675000,2017
4681,MALVERN EAST,1910000,2017
4682,MANIFOLD HEIGHTS,642500,2017
4683,MANOR LAKES,461500,2017
4684,MANSFIELD,407000,2017
4685,MARIBYRNONG,970400,2017
4686,MARONG,347500,2017
4687,MARSHALL,412000,2017
4688,MARYBOROUGH,185500,2017
4689,MARYSVILLE,297000,2017
4690,MCCRAE,780000,2017
4691,MCKENZIE HILL,450000,2017
4692,MCKINNON,1501000,2017
4693,MEADOW HEIGHTS,422000,2017
4694,MEENIYAN,190000,2017
4695,MELTON,325000,2017
4696,MELTON SOUTH,310000,2017
4697,MELTON WEST,332000,2017
4698,MENTONE,900000,2017
4699,MENZIES CREEK,685000,2017
4700,MERBEIN,190000,2017
4701,MERINDA PARK,438000,2017
4702,MERNDA,465000,2017
4703,METUNG,345000,2017
4704,MICKLEHAM,405000,2017
4705,MIDDLE PARK,2438000,2017
4706,MILDURA,271300,2017
4707,MILL PARK,627500,2017
4708,MILLGROVE,305300,2017
4709,MINERS REST,343000,2017
4710,MINYIP,99300,2017
4711,MIRBOO NORTH,251300,2017
4712,MITCHAM,1020000,2017
4713,MITCHELL PARK,265000,2017
4714,MOE,191300,2017
4715,MOGGS CREEK,728000,2017
4716,MONBULK,620000,2017
4717,MONT ALBERT,2100000,2017
4718,MONT ALBERT NORTH,1570000,2017
4719,MONTMORENCY,873500,2017
4720,MONTROSE,625000,2017
4721,MOONEE PONDS,1310000,2017
4722,MOORABBIN,1045000,2017
4723,MOOROOLBARK,704000,2017
4724,MOOROOPNA,202800,2017
4725,MORDIALLOC,942000,2017
4726,MORNINGTON,825000,2017
4727,MORTLAKE,177500,2017
4728,MORWELL,180000,2017
4729,MOUNT BEAUTY,206000,2017
4730,MOUNT CLEAR,348000,2017
4731,MOUNT DANDENONG,847000,2017
4732,MOUNT DUNEED,440000,2017
4733,MOUNT ELIZA,1150000,2017
4734,MOUNT EVELYN,600000,2017
4735,MOUNT HELEN,380000,2017
4736,MOUNT MACEDON,975000,2017
4737,MOUNT MARTHA,1161000,2017
4738,MOUNT PLEASANT,342000,2017
4739,MOUNT WAVERLEY,1368000,2017
4740,MULGRAVE,871000,2017
4741,MURCHISON,199000,2017
4742,MURRUMBEENA,1362500,2017
4743,MURTOA,115000,2017
4744,MYRTLEFORD,248000,2017
4745,NAGAMBIE,330000,2017
4746,NAR NAR GOON,450000,2017
4747,NARRE WARREN,560500,2017
4748,NARRE WARREN NORTH,1101000,2017
4749,NARRE WARREN SOUTH,587800,2017
4750,NATHALIA,238000,2017
4751,NATIMUK,248800,2017
4752,NEERIM SOUTH,285000,2017
4753,NERRINA,585000,2017
4754,NEW GISBORNE,576000,2017
4755,NEWBOROUGH,209000,2017
4756,NEWCOMB,390000,2017
4757,NEWHAVEN,389000,2017
4758,NEWINGTON,407500,2017
4759,NEWLANDS ARM,270000,2017
4760,NEWPORT,1026000,2017
4761,NEWSTEAD,420000,2017
4762,NEWTOWN (Geelong),705000,2017
4763,NHILL,84000,2017
4764,NIDDRIE,1020000,2017
4765,NOBLE PARK,655000,2017
4766,NOBLE PARK NORTH,604000,2017
4767,NORLANE,260000,2017
4768,NORTH BENDIGO,261000,2017
4769,NORTH GEELONG,405000,2017
4770,NORTH MELBOURNE,1217000,2017
4771,NORTH WONTHAGGI,251800,2017
4772,NORTHCOTE,1332500,2017
4773,NOTTING HILL,953000,2017
4774,NUMURKAH,199500,2017
4775,NUNAWADING,960000,2017
4776,NYAH,259500,2017
4777,NYAH WEST,145000,2017
4778,NYORA,375000,2017
4779,OAK PARK,828000,2017
4780,OAKLEIGH,1030000,2017
4781,OAKLEIGH EAST,1150000,2017
4782,OAKLEIGH SOUTH,939800,2017
4783,OCEAN GROVE,578000,2017
4784,OFFICER,495000,2017
4785,OLINDA,707500,2017
4786,ORBOST,168800,2017
4787,ORMOND,1575000,2017
4788,OSBORNE,671000,2017
4789,OUYEN,88000,2017
4790,PAKENHAM,438000,2017
4791,PARADISE BEACH,160000,2017
4792,PARK ORCHARDS,1292000,2017
4793,PARKDALE,1326000,2017
4794,PARKVILLE,2087500,2017
4795,PASCOE VALE,805500,2017
4796,PASCOE VALE SOUTH,921000,2017
4797,PATTERSON GARDENS,873500,2017
4798,PATTERSON LAKES,910000,2017
4799,PAYNESVILLE,352500,2017
4800,PEARCEDALE,524500,2017
4801,PETERBOROUGH,259000,2017
4802,PIONEER BAY,267500,2017
4803,PLENTY,940500,2017
4804,POINT COOK,589400,2017
4805,POINT LONSDALE,757500,2017
4806,POOWONG,325000,2017
4807,POREPUNKAH,425000,2017
4808,PORT ALBERT,256000,2017
4809,PORT FAIRY,477500,2017
4810,PORT MELBOURNE,1455000,2017
4811,PORTARLINGTON,500000,2017
4812,PORTLAND,218000,2017
4813,PORTLAND NORTH,350000,2017
4814,PORTSEA,1870000,2017
4815,PRAHRAN,1690000,2017
4816,PRESTON,913300,2017
4817,PRINCES HILL,1720000,2017
4818,PYRAMID HILL,115000,2017
4819,QUARRY HILL,431300,2017
4820,QUEENSCLIFF,730000,2017
4821,RAINBOW,102000,2017
4822,RAVENHALL,729900,2017
4823,RAWSON,148800,2017
4824,RAYMOND ISLAND,266800,2017
4825,RED CLIFFS,275000,2017
4826,RED HILL,815000,2017
4827,REDAN,273800,2017
4828,RESEARCH,1146000,2017
4829,RESERVOIR,790000,2017
4830,RHYLL,395500,2017
4831,RICHMOND,1215000,2017
4832,RIDDELLS CREEK,515000,2017
4833,RINGWOOD,808000,2017
4834,RINGWOOD EAST,795500,2017
4835,RINGWOOD NORTH,925000,2017
4836,RIPPLESIDE,620000,2017
4837,ROBINVALE,180000,2017
4838,ROCHESTER,276500,2017
4839,ROCKBANK,356000,2017
4840,ROMSEY,431500,2017
4841,ROSANNA,1110000,2017
4842,ROSEBUD,497000,2017
4843,ROSEBUD SOUTH,599500,2017
4844,ROSEDALE,233800,2017
4845,ROWVILLE,800000,2017
4846,ROXBURGH PARK,468500,2017
4847,RUPANYUP,86300,2017
4848,RUSHWORTH,185000,2017
4849,RUTHERGLEN,260000,2017
4850,RYE,650000,2017
4851,SAFETY BEACH,760000,2017
4852,SAILORS GULLY,197000,2017
4853,SALE,315000,2017
4854,SAN REMO,496000,2017
4855,SANCTUARY LAKES,600000,2017
4856,SANDHURST,695000,2017
4857,SANDRINGHAM,1850000,2017
4858,SANDY POINT,414500,2017
4859,SASSAFRAS,657500,2017
4860,SAWMILL SETTLEMENT,258000,2017
4861,SCORESBY,855300,2017
4862,SEA LAKE,110000,2017
4863,SEABROOK,537000,2017
4864,SEAFORD,661800,2017
4865,SEAHOLME,1000500,2017
4866,SEBASTOPOL,241500,2017
4867,SEDDON,1012500,2017
4868,SELBY,547000,2017
4869,SEVILLE,542500,2017
4870,SEVILLE EAST,475100,2017
4871,SEYMOUR,289000,2017
4872,SHEPPARTON,255000,2017
4873,SHEPPARTON NORTH,368000,2017
4874,SHOREHAM,836500,2017
4875,SILVERLEAVES,512500,2017
4876,SKENES CREEK,457000,2017
4877,SKIPTON,256000,2017
4878,SKYE,560000,2017
4879,SMITHS BEACH,462500,2017
4880,SOLDIERS HILL,417500,2017
4881,SOMERS,740000,2017
4882,SOMERVILLE,520000,2017
4883,SORRENTO,1352000,2017
4884,SOUTH DUDLEY,226000,2017
4885,SOUTH GEELONG,432500,2017
4886,SOUTH KINGSVILLE,1040000,2017
4887,SOUTH MELBOURNE,1355000,2017
4888,SOUTH MORANG,571500,2017
4889,SOUTH YARRA,1937500,2017
4890,SPOTSWOOD,956000,2017
4891,SPRING GULLY,390000,2017
4892,SPRINGVALE,760000,2017
4893,SPRINGVALE SOUTH,673500,2017
4894,ST ALBANS,581000,2017
4895,ST ALBANS PARK,364500,2017
4896,ST ANDREWS BEACH,902500,2017
4897,ST ARNAUD,117500,2017
4898,ST HELENA,783500,2017
4899,ST KILDA,1600000,2017
4900,ST KILDA EAST,1695000,2017
4901,ST KILDA WEST,2420000,2017
4902,ST LEONARDS,432000,2017
4903,STANHOPE,155000,2017
4904,STAWELL,165000,2017
4905,STRATFORD,265000,2017
4906,STRATHDALE,352500,2017
4907,STRATHFIELDSAYE,450000,2017
4908,STRATHMORE,1177000,2017
4909,STRATHMORE HEIGHTS,865000,2017
4910,STUDFIELD,993000,2017
4911,SUNBURY,420000,2017
4912,SUNDERLAND BAY,335000,2017
4913,SUNNYCLIFFS,131000,2017
4914,SUNSET STRIP,362500,2017
4915,SUNSHINE,718000,2017
4916,SUNSHINE NORTH,665000,2017
4917,SUNSHINE WEST,594000,2017
4918,SURF BEACH,435000,2017
4919,SURREY HILLS,2130000,2017
4920,SWAN HILL,234000,2017
4921,SYDENHAM,525000,2017
4922,SYNDAL,1445000,2017
4923,TALLANGATTA,295000,2017
4924,TARNEIT,480500,2017
4925,TATURA,280000,2017
4926,TAWONGA SOUTH,270500,2017
4927,TAYLORS HILL,665000,2017
4928,TAYLORS LAKES,665000,2017
4929,TECOMA,705000,2017
4930,TEMPLESTOWE,1305000,2017
4931,TEMPLESTOWE LOWER,1128000,2017
4932,TERANG,187500,2017
4933,THE BASIN,635000,2017
4934,THE PATCH,755000,2017
4935,THOMASTOWN,608500,2017
4936,THOMSON (Geelong),331000,2017
4937,THORNBURY,1205500,2017
4938,TIMBOON,156800,2017
4939,TONGALA,185000,2017
4940,TOONGABBIE,320000,2017
4941,TOORADIN,584900,2017
4942,TOORAK,5085000,2017
4943,TOOTGAROOK,565000,2017
4944,TORQUAY,700000,2017
4945,TRAFALGAR,332000,2017
4946,TRARALGON,291300,2017
4947,TRARALGON EAST,429500,2017
4948,TRENTHAM,465000,2017
4949,TRUGANINA,445000,2017
4950,TULLAMARINE,641000,2017
4951,TUNGAMAH,95000,2017
4952,TYABB,462000,2017
4953,UPPER FERNTREE GULLY,605000,2017
4954,UPWEY,648000,2017
4955,VENTNOR,382000,2017
4956,VENUS BAY,257000,2017
4957,VERMONT,1030000,2017
4958,VERMONT SOUTH,1131000,2017
4959,VIEWBANK,920300,2017
4960,VIOLET TOWN,220000,2017
4961,WAHGUNYAH,270000,2017
4962,WALLAN,376500,2017
4963,WALLAN EAST,385000,2017
4964,WANDANA HEIGHTS,580000,2017
4965,WANDIN NORTH,565000,2017
4966,WANGARATTA,271300,2017
4967,WANTIRNA,870000,2017
4968,WANTIRNA SOUTH,954000,2017
4969,WARBURTON,397600,2017
4970,WARNEET,452500,2017
4971,WARRACKNABEAL,105000,2017
4972,WARRAGUL,304000,2017
4973,WARRANDYTE,1112500,2017
4974,WARRANWOOD,948500,2017
4975,WARRNAMBOOL,343500,2017
4976,WATERWAYS,1100000,2017
4977,WATSONIA,795000,2017
4978,WATSONIA NORTH,718500,2017
4979,WATTLE GLEN,527500,2017
4980,WAURN PONDS,520000,2017
4981,WEDDERBURN,136000,2017
4982,WEIR VIEWS,390000,2017
4983,WENDOUREE,250600,2017
4984,WENDOUREE WEST,180000,2017
4985,WERRIBEE,435000,2017
4986,WERRIBEE SOUTH,750000,2017
4987,WESBURN,455000,2017
4988,WEST FOOTSCRAY,945000,2017
4989,WEST MELBOURNE,915000,2017
4990,WEST WODONGA,311500,2017
4991,WESTALL,685000,2017
4992,WESTGARTH,1312500,2017
4993,WESTMEADOWS,563000,2017
4994,WHEELERS HILL,1133000,2017
4995,WHITE HILLS,270000,2017
4996,WHITTINGTON,279000,2017
4997,WHITTLESEA,467500,2017
4998,WILLIAMS LANDING,567100,2017
4999,WILLIAMSTOWN,1390000,2017
5000,WILLIAMSTOWN NORTH,1400500,2017
5001,WIMBLEDON HEIGHTS,310000,2017
5002,WINCHELSEA,305000,2017
5003,WINDSOR,1500000,2017
5004,WINTER VALLEY,373500,2017
5005,WODONGA,335000,2017
5006,WOLLERT,491000,2017
5007,WONGA PARK,962500,2017
5008,WONTHAGGI,322300,2017
5009,WOODEND,538500,2017
5010,WOOLAMAI WATERS,407000,2017
5011,WOORI YALLOCK,429000,2017
5012,WURRUK,220000,2017
5013,WY YUNG,367500,2017
5014,WYE RIVER,755000,2017
5015,WYNDHAM VALE,389600,2017
5016,YACKANDANDAH,412500,2017
5017,YALLAMBIE,735000,2017
5018,YALLOURN NORTH,185000,2017
5019,YARRA GLEN,600000,2017
5020,YARRA JUNCTION,514500,2017
5021,YARRAGON,307500,2017
5022,YARRAM,157500,2017
5023,YARRAVILLE,987000,2017
5024,YARRAWONGA,295000,2017
5025,YEA,370000,2017
5026,YINNAR,221300,2017
5027,ABBOTSFORD,1270000,2017
5028,ABERFELDIE,1315000,2017
5029,AINTREE,570000,2017
5030,AIREYS INLET,735000,2017
5031,AIRPORT WEST,866000,2017
5032,ALBANVALE,525800,2017
5033,ALBERT PARK,2130000,2017
5034,ALBION,716000,2017
5035,ALEXANDRA,217500,2017
5036,ALFREDTON,434300,2017
5037,ALLANSFORD,247500,2017
5038,ALPHINGTON,1805000,2017
5039,ALTONA,853000,2017
5040,ALTONA EAST,900000,2017
5041,ALTONA MEADOWS,582500,2017
5042,ALTONA NORTH,826000,2017
5043,ANGLESEA,815000,2017
5044,APOLLO BAY,542000,2017
5045,ARARAT,195000,2017
5046,ARDEER,645000,2017
5047,ARMADALE,2500000,2017
5048,ARMSTRONG CREEK,475000,2017
5049,ASCOT (Bendigo),315000,2017
5050,ASCOT VALE,1200000,2017
5051,ASHBURTON,1825000,2017
5052,ASHWOOD,1350000,2017
5053,ASPENDALE,1215000,2017
5054,ASPENDALE GARDENS,911000,2017
5055,ATTWOOD,687500,2017
5056,AVENEL,338000,2017
5057,AVOCA,220000,2017
5058,AVONDALE HEIGHTS,864000,2017
5059,BACCHUS MARSH,393000,2017
5060,BADGER CREEK,450000,2017
5061,BAIRNSDALE,270000,2017
5062,BALACLAVA,1427800,2017
5063,BALCOMBE,1107500,2017
5064,BALLAN,393500,2017
5065,BALLARAT CENTRAL,410000,2017
5066,BALLARAT EAST,300000,2017
5067,BALLARAT NORTH,335000,2017
5068,BALNARRING,840000,2017
5069,BALNARRING BEACH,890000,2017
5070,BALWYN,2280000,2017
5071,BALWYN NORTH,1900000,2017
5072,BANNOCKBURN,425000,2017
5073,BARANDUDA,361500,2017
5074,BARNAWARTHA,315000,2017
5075,BARWON HEADS,935000,2017
5076,BAXTER,536000,2017
5077,BAYSWATER,815300,2017
5078,BAYSWATER NORTH,746000,2017
5079,BEACONSFIELD,719000,2017
5080,BEACONSFIELD UPPER,717000,2017
5081,BEAUFORT,210000,2017
5082,BEAUMARIS,1510000,2017
5083,BEECHWORTH,360000,2017
5084,BELGRAVE,605000,2017
5085,BELGRAVE SOUTH,706300,2017
5086,BELL PARK,385000,2017
5087,BELL POST HILL,410000,2017
5088,BELLFIELD (Greater Melbourne),877000,2017
5089,BELMONT,473000,2017
5090,BENALLA,225000,2017
5091,BENDIGO,380000,2017
5092,BENTLEIGH,1361000,2017
5093,BENTLEIGH EAST,1251000,2017
5094,BERWICK,670000,2017
5095,BEVERIDGE,532000,2017
5096,BIRCHIP,135000,2017
5097,BIRREGURRA,400000,2017
5098,BITTERN,520000,2017
5099,BLACK HILL,377500,2017
5100,BLACK ROCK,2010000,2017
5101,BLACKBURN,1410500,2017
5102,BLACKBURN NORTH,1118000,2017
5103,BLACKBURN SOUTH,1262500,2017
5104,BLACKWOOD,328500,2017
5105,BLAIRGOWRIE,775000,2017
5106,BLIND BIGHT,450000,2017
5107,BONBEACH,850000,2017
5108,BONNIE DOON,402500,2017
5109,BOORT,300000,2017
5110,BORONIA,702500,2017
5111,BOTANIC RIDGE,700000,2017
5112,BOX HILL,1760000,2017
5113,BOX HILL NORTH,1326500,2017
5114,BOX HILL SOUTH,1420000,2017
5115,BRAYBROOK,780000,2017
5116,BREAKWATER,330000,2017
5117,BRIAR HILL,785000,2017
5118,BRIGHT,549000,2017
5119,BRIGHTON,2800000,2017
5120,BRIGHTON EAST,1958000,2017
5121,BROADFORD,285000,2017
5122,BROADMEADOWS,518000,2017
5123,BROOKFIELD,400000,2017
